address,LATITUDE,LONGITUDE
268097,1.32107094241153,103.807681852799
308274,1.32365313490152,103.828498974985
569730,1.35994649477568,103.853768994775
597610,1.33807302121151,103.776250903095
768643,1.43341408412245,103.832750468895
679946,1.38917971808454,103.76639772288
679002,1.37942873617052,103.76970317201
278790,1.31667646178347,103.784296227747
738907,1.4426347903311,103.800040119743
545092,1.39333506298213,103.904545253288
737942,1.43989958331782,103.804725587384
528906,1.34805283888458,103.939026808982
579793,1.34939813669536,103.855018233311
737803,1.44700426493785,103.801889031334
828674,1.41197712005806,103.899147983053
359337,1.33140255308868,103.865117134385
455789,1.31878997295135,103.917258129598
529366,1.34846568919477,103.951577056231
569228,1.37158403448249,103.851772988755
649037,1.3388763709006,103.687889547387
659401,1.36411948475833,103.749251919049
739063,1.43047990810126,103.778192944298
598112,1.3377498622588,103.766855344779
