address,LATITUDE,LONGITUDE
636937,1.27019585421212,103.634479625194
389551,1.31415001272084,103.888544866086
560260,1.36891617080101,103.834499516963
538692,1.37571530699875,103.879472337592
757177,1.45074973335289,103.796846514064
540351,1.39332786581517,103.886617625113
528833,1.34270592355576,103.953024618234
730768,1.44575077667759,103.798119771428
121420,1.30973331229192,103.76863729776
680410,1.38062798768557,103.741520103731
160050,1.2897647546758,103.826802915076
189562,1.29322790777899,103.855411346624
563316,1.36462540270464,103.847677034369
218354,1.31391051715464,103.854392537736
531159,1.35209060355776,103.879314590828
469979,1.31179544227276,103.936894506125
750365,1.44436832551494,103.816263881257
471739,1.33824203227296,103.923303932165
207659,1.308907388657,103.856134843824
460510,1.33212313291916,103.93105149637
420002,1.31553964446015,103.898764895693
400005,1.32119096792976,103.903554516253
289236,1.33183246511303,103.806492461663
738099,1.43600784474269,103.78568873405
521602,1.36113645824177,103.937425593435
600061,1.3223749703177,103.738412755847
380005,1.31264014497827,103.872491873561
790417,1.39158622983505,103.879874611419
670446,1.38397139014156,103.77110023409
596318,1.34207496392367,103.774632794309
637285,1.312703972078,103.626129413176
820658,1.39991156763461,103.919353979151
828761,1.40638890775119,103.902150850842
627970,1.32447647411575,103.705852113344
638118,1.3106942813709,103.630190012756
730573,1.43109807246887,103.798507621177
608568,1.33833282914969,103.753535227945
530682,1.37361830380888,103.885748856217
470745,1.33737622539858,103.921741211998
651395,1.36448974299463,103.751987145985
609601,1.3346666186285,103.74695659203
739443,1.43830097418883,103.745481915822
729236,1.41260803090908,103.747937640796
514527,1.36968625501963,103.947922425135
552542,1.37368393003779,103.871416978631
320080,1.32379607125113,103.855670620709
238164,1.30020625685959,103.837317132796
735785,1.44679259535344,103.80548353376
018972,1.28332249857386,103.857629111139
461025,1.32328959946584,103.924149636877
120451,1.31248109025097,103.765476495005
119963,1.27362558285171,103.801222331828
179103,1.29376028134073,103.852768324281
680817,1.37754385007462,103.749700036701
330071,1.3209929422065,103.870389998344
427523,1.31034574970684,103.901856226132
310095,1.338974038346,103.849002148998
540263,1.39484816528775,103.896042268385
461026,1.32370047880354,103.923497151617
750463,1.45555388401849,103.81464932384
269707,1.32383512178759,103.809999570047
637778,1.29865806391236,103.62808808355
160034,1.28807687600985,103.82708127923
730888,1.43712301500434,103.795314383823
750133,1.44349544527985,103.830345369213
550266,1.3532321297355,103.8714723783
820168,1.39417447299355,103.913120037036
729908,1.40860253518183,103.759758955688
458556,1.30944627972031,103.925025756325
758459,1.44185307934021,103.824970378482
648331,1.33931504032005,103.705350996191
498720,1.32187768746827,103.987506651389
059817,1.2888737988701,103.846797382693
589472,1.33669726404395,103.783723416319
460069,1.31935026360524,103.943632360195
649486,1.34878489718303,103.703415655017
307591,1.31733464260511,103.843463184971
200803,1.30811749102335,103.861188606169
120354,1.31351386405455,103.770861088889
079027,1.27468281482263,103.843488359469
760327,1.43007109914643,103.842396446526
209610,1.30849533074696,103.85574632461
650284,1.34669905221409,103.757276700998
828617,1.42088392750942,103.912199519838
520505,1.3555484823662,103.945616071023
460089,1.33233468349262,103.938051284737
730301,1.4315052703273,103.773515659097
310500,1.33296549735939,103.847050346651
247964,1.30561166483047,103.82296294094
129588,1.31555354277949,103.764596439304
400306,1.32987117232209,103.901930369733
579837,1.35042215656701,103.848826189269
523872,1.3552264706361,103.931626253992
168732,1.28646345355064,103.826935079694
730548,1.43044361465906,103.793804889547
329984,1.32702991607724,103.846490871841
158736,1.29012765494819,103.816552347869
819663,1.35640628728788,103.986211815854
639548,1.34842266576961,103.685434201207
530106,1.3537029714401,103.890680792553
820108,1.39649861628108,103.908866307025
228209,1.30585582603508,103.832984356543
369522,1.33579982244774,103.886875022095
760761,1.42539842469037,103.833259035976
249679,1.30679240314535,103.810185814417
238868,1.30580981580562,103.831507365654
619336,1.30873854530926,103.722355914825
178905,1.29307884763132,103.851261982149
402001,1.31672515005311,103.897977411392
389349,1.31245131450842,103.879622127227
540118,1.3855530969334,103.901960668798
637589,1.31335079454993,103.627473853217
188024,1.2995637712888,103.855992581521
142057,1.29270339855062,103.810958956467
757713,1.44820036592783,103.819530140823
169651,1.28933450823794,103.827590181043
538719,1.37924528796406,103.887832026893
238801,1.30419142102398,103.831510144742
530309,1.36620554681345,103.895152424666
461057,1.32424554153984,103.941568704132
534821,1.33748492906751,103.887004163685
537846,1.34560719747232,103.882695128109
556741,1.35206196118771,103.860698338514
809045,1.3834407291726,103.875489703255
618642,1.32554465969069,103.725574633362
639467,1.32160943931496,103.649583557099
640638,1.34167331883255,103.697244542805
657991,1.35594171176111,103.741127005764
730900,1.43505698925938,103.787004308703
440056,1.30560569433107,103.91537607851
247933,1.30485342102105,103.823883490852
650371,1.35925940866068,103.75069463109
458278,1.31275329709404,103.923657863473
510776,1.37461117497015,103.937175821555
100108,1.28112226852104,103.810031310636
068906,1.27870608494088,103.848418970551
307683,1.32021100706836,103.843656761867
680810,1.3740546176425,103.746160942106
423910,1.31212247482399,103.911185983674
768794,1.42991718038493,103.836421473445
637741,1.30117599336633,103.628177329762
169252,1.28481163867942,103.829306826998
689715,1.39712886294116,103.747329717481
389603,1.31453523761957,103.89039022285
757733,1.45334363120531,103.795682398584
640544,1.35239358298744,103.71575950591
738344,1.44056973074732,103.80104928343
738623,1.43354318137534,103.77988189197
556679,1.3652806057289,103.865101220515
760101,1.4305357538408,103.827667722074
350120,1.33545353246777,103.863387980398
820639,1.39946117845803,103.916054498662
600135,1.33375343883095,103.739371388475
589831,1.33661378718238,103.786974822749
150166,1.28309262574973,103.817667202598
555974,1.36428136996969,103.86513393838
760845,1.4160188050375,103.835000766612
510625,1.37860717882538,103.941916363447
659958,1.3487108105756,103.749334517338
769162,1.41119819060234,103.844438313314
640442,1.35151847519437,103.719496480131
650292,1.34447136304156,103.755394615486
440058,1.30611781253448,103.914026029355
161026,1.28263437649669,103.825595753657
428932,1.30836164661181,103.907988808727
428751,1.30385030375719,103.902850370889
018935,1.27737235072298,103.852844801266
460537,1.33177300757048,103.924236461237
059108,1.28404487854559,103.842590753293
449411,1.30134714783304,103.907183612906
737723,1.46146455321872,103.809563052691
179105,1.29134759697794,103.849989790085
769092,1.41758906054002,103.833061043125
823273,1.40230301367166,103.901262391698
627851,1.33314578370484,103.695248109449
797601,1.41703222456972,103.896085339374
276696,1.3166189803866,103.77894725541
550253,1.35403939780038,103.870851534185
389407,1.31317460794729,103.8836465666
560122,1.37018860668947,103.843413231524
636947,1.27164225840049,103.63351227878
677743,1.37989494369864,103.764459887796
389797,1.31357604994103,103.881877795334
640492,1.34994543559348,103.725180466645
427664,1.3068658993424,103.904564981167
608549,1.33332819303974,103.743359442234
449269,1.301041960873,103.905505005847
459058,1.31190105580921,103.921875613238
079717,1.27461794103822,103.844319553688
769098,1.42924414326245,103.836107231373
820218,1.40322712524584,103.89538702242
738252,1.45464655649548,103.804476731799
648886,1.3394520043632,103.706685012926
329363,1.32696539864482,103.84367423097
